id,prova,área,tema,enunciado,a,b,c,d,gabarito,respostacerta,referência,comentários,imagem,incluir_na_prova
ffaa8f80-4eb1-4c74-8b9b-0336799fdbdb,TARO 2017,Cirurgia do Quadril,Fraturas do Colo do Fêmur ,"Na fratura do colo femoral, a incidência radiográfica que permite melhor visualização do desvio dos fragmentos é a de",LOWENSTEIN.,DUCOS-LAFFITE.,anteroposterior com rotação externa de 15°.,anteroposterior com rotação interna de 15°.,D,anteroposterior com rotação interna de 15°.,SIZÍNIO,A incidência anteroposterior com o membro em 15 graus de rotação interna é crucial para anular a anteversão femoral e visualizar melhor o colo e possíveis traços de fratura.,,False
e0a55488-a50c-4f9a-9361-92d68499f6e0,BANCO PRÓPRIO,Cirurgia do Ombro e Cotovelo,Capsulite Adesiva,"Na capsulite adesiva, o fator mais significativo para o desenvolvimento é",ter mais de 49 anos.,ser do gênero feminino.,ser portador de_diabetes mellitus_.,ter história de imobilização do ombro.,C,ser portador de_diabetes mellitus_.,CAMPBELL'S,"Gabarito: C. A capsulite adesiva, também conhecida como ""ombro congelado"", tem como principal fator de risco o diabetes mellitus, com incidência  de 10% a 20%  nesses pacientes, significativamente maior que na população em geral.  Pacientes com diabetes tipo I têm maior risco de desenvolver capsulite adesiva em comparação com pacientes com diabetes tipo II. Outros fatores de risco incluem hipotireoidismo, doenças cardíacas, doença de Parkinson e AVC.  A idade, o sexo feminino e a imobilização, embora possam estar associados, não são os fatores de risco *mais* significativos para o desenvolvimento da capsulite adesiva, como o diabetes.  A imobilização, especificamente, é mais vista como um fator  *precipitante*  do que um fator de risco propriamente dito, geralmente associada a dor e inflamação pré-existentes.
",,False
0a3d48b6-773f-4829-ab9d-633ccbec3648,TARO 2025,Cirurgia do Quadril,Vias de acesso do quadril,"Na via de acesso do quadril de WATSON-JONES, é necessária a dissecção do intervalo entre os músculos",glúteo mínimo e tensor da fáscia lata.,glúteo médio e tensor da fáscia lata.,glúteo mínimo e sartório.,glúteo médio e sartório.,B,glúteo médio e tensor da fáscia lata.,CAMPBELL'S,"Gabarito correto: **B**. A via de acesso anterolateral de Watson-Jones é realizada através da dissecção internervosa entre o músculo glúteo médio (nervo glúteo superior) e o tensor da fáscia lata (nervo glúteo superior). Essa via tem como principal vantagem a preservação da abdução do quadril, por não lesionar o glúteo médio, e menor risco de luxação, por preservar os músculos anteriores.  As outras alternativas estão incorretas, pois citam músculos que não delimitam o intervalo utilizado nessa via de acesso. O sartório, por exemplo, é medial ao tensor da fáscia lata e o glúteo mínimo é posterior ao glúteo médio.
",,False
b89e68d6-9b1e-40a4-84c6-cea80d210562,TARO 2020,Ortopedia Pediátrica,Osteocondrite dissecante do joelho,"Na osteocondrite dissecante do joelho da criança, é uma indicação de tratamento cirúrgico",o acometimento bilateral.,a presença de fise aberta.,a dor e persistência do quadro por 3 meses.,a persistência do quadro após fechamento da fise.,D,a persistência do quadro após fechamento da fise.,CAMPBELL'S,"Indicações específicas para o tratamento operatório da osteocondrite dissecante em crianças são dor prolongada sem evidência de cicatrização durante um período de 6 meses, uma lesão não cicatrizada na qual os sintomas persistem após o fechamento da fise, uma lesão esclerótica na cratera (lesão instável) e um corpo livre problemático.",,False
97966d8f-dc18-403e-aa6b-6f1787f2e059,TARO 2021,Cirurgia do Quadril,Luxações do Quadril,"Nas luxações posteriores do quadril, para ocorrer fratura da borda acetabular ou cisalhamento da cabeça femoral, o fêmur deve estar",mais aduzido e com rotação interna.,mais aduzido e com rotação externa.,menos aduzido e com rotação externa.,menos aduzido e com rotação interna.,D,menos aduzido e com rotação interna.,ROCKWOOD'S,"Menos adução ou menos rotação interna favorece uma fratura-luxação, que pode ocorrer com uma fratura da parede posterior ou uma lesão de cisalhamento da cabeça femoral.",,False
445c3ed5-0ebd-4800-9548-197013017821,TARO 2022,Cirurgia do Quadril,Artroscopia de quadril,"Na artroscopia de quadril, o nervo representado na figura a seguir, pode ser lesionado durante a realização do portal",anterior.,posterior.,anterolateral.,posterolateral.,C,anterolateral.,CAMPBELL'S,O portal anterolateral perfura o músculo glúteo médio e depois a cápsula do quadril. A estrutura neurovascular mais próxima é o nervo glúteo superior.,https://i.imgur.com/c1FEqpo.png,False
a1568f64-e7c7-476e-8576-aaf23b866090,TARO 2016,Cirurgia do Quadril,Fraturas do acetábulo,"Na fratura da parede anterior do acetábulo, o mecanismo de trauma é uma força aplicada no trocanter maior, com o quadril em",rotação lateral de 20 graus e adução.,rotação medial de 20 graus e abdução.,rotação lateral de 20 graus e adução/abdução neutra.,rotação medial de 20 graus e adução/abdução neutra.,D,rotação medial de 20 graus e adução/abdução neutra.,ROCKWOOD'S,A tabela mostra que uma força ao longo do eixo do colo femoral (no trocânter maior) com o quadril em posição neutra de abdução/adução e 20 graus de rotação interna causa fratura da parede anterior.,,False
ee9269dd-b2fa-4e29-a59b-0a965ce81a97,TEOT 2023,Cirurgia do Quadril,Fraturas Transtrocanterianas,"No tratamento da fratura transtrocanteriana com sistema de placa-parafuso deslizante, o maior preditor de fratura da parede lateral é a",cominuição do calcar.,fratura com traço reverso.,fratura contralateral prévia.,espessura da parede lateral.,D,espessura da parede lateral.,CAMPBELL'S,"Gabarito: **D**. A espessura da parede lateral é o principal fator preditivo de fratura da parede lateral nas fraturas transtrocanterianas tratadas com placa deslizante.  Uma parede lateral fina (<10mm ou <25% do diâmetro da cabeça femoral) oferece menor suporte ao parafuso deslizante, predispondo à ""cut-out"" (corte) do parafuso através da cortical lateral e consequente falha da fixação.  A cominuição do calcar, o traço reverso e a fratura contralateral prévia são fatores importantes a serem considerados no planejamento cirúrgico, mas não têm a mesma relação direta com a fratura da parede lateral que a sua espessura.  A cominuição do calcar pode dificultar a redução e a estabilidade da fratura, mas não afeta diretamente a resistência da parede lateral.  O traço reverso aumenta a instabilidade, mas não é o principal preditor de corte.  A fratura contralateral prévia é um dado epidemiológico, sem impacto mecânico direto na fratura em questão.
",,False
268b944d-f5ea-465f-97c7-eaf37ce6c105,TARO 2018,Cirurgia do Quadril,Osteonecrose da cabeça femoral,"Na necrose asséptica da cabeça do fêmur, a osteotomia proximal do fêmur tem melhor indicação",nas lesões pós traumáticas.,nos estágios 1 e 2 de FICAT e ARLET.,nos pacientes com idade inferior a 65 anos.,nas lesões menores que 50% da cabeça femoral.,D,nas lesões menores que 50% da cabeça femoral.,CAMPBELL'S,Esses procedimentos alcançaram os melhores resultados para lesões de tamanho pequeno a médio (<30% de envolvimento da cabeça femoral) em pacientes jovens.,,False
6d1a3bfc-8052-4683-ba0e-d2625682bb1e,BANCO PRÓPRIO,Cirurgia do Quadril,Osteonecrose da cabeça femoral,"Na ressonância magnética do quadril, o sinal da dupla linha em T2 sugere",osteoporose transitória.,fratura oculta do colo do fêmur.,osteonecrose da cabeça do fêmur.,impacto femoroacetabular.,C,osteonecrose da cabeça do fêmur.,CAMPBELL'S,"Gabarito: C. A alternativa correta é a letra C, pois o sinal da dupla linha em T2 na ressonância magnética do quadril é um achado clássico, embora não patognomônico, de osteonecrose da cabeça femoral.  Esse sinal representa a interface entre o osso necrótico e o osso reativo circundante. A linha interna, de baixa intensidade de sinal, corresponde à interface entre medula óssea necrótica e tecido fibroso/granulação. A linha externa, de alta intensidade, representa a hiperemia e o edema da medula óssea reativa adjacente à necrose.  As outras alternativas estão incorretas. A osteoporose transitória não apresenta esse sinal específico na ressonância.  A fratura oculta do colo femoral pode apresentar edema na ressonância, mas não o padrão de dupla linha. O impacto femoroacetabular também não apresenta esse sinal específico, sendo diagnosticado por achados morfológicos na ressonância e/ou radiografia.
",,False
e7519240-f5d9-45f5-aab0-a911985b0db6,TARO 2016,Cirurgia do Quadril,Fraturas da Cabeça do Fêmur,"Na fratura da cabeça femoral, o fragmento livre localiza-se mais comumente na posição",anterolateral.,anteromedial.,posterolateral.,posteromedial.,D,posteromedial.,ROCKWOOD'S,"A linha de fratura da cabeça femoral está tipicamente a 25-45 graus do eixo coronal, com o fragmento livre localizado posteromedialmente.",,False
11f0fba3-2ce5-44a9-9a32-56a96b048cfa,BANCO PRÓPRIO,Cirurgia do Ombro e Cotovelo,Síndrome do desfiladeiro torácico,"Na síndrome do desfiladeiro torácico, é positivo o teste de",ADSON.,ALLEN.,HOOVER.,KERNING.,A,ADSON.,FALLOPA,"Gabarito: A. O teste de Adson é um dos testes utilizados para avaliar a síndrome do desfiladeiro torácico (SDT), especificamente a compressão na região interescalênica.  Neste teste, o paciente senta-se com os braços apoiados nas coxas.  O examinador palpa o pulso radial enquanto o paciente realiza uma inspiração profunda, estende o pescoço e gira a cabeça em direção ao lado examinado.  A diminuição ou desaparecimento do pulso radial sugere compressão da artéria subclávia pelo músculo escaleno anterior, indicando um teste positivo.  O teste de Allen avalia a circulação colateral da mão. O teste de Hoover avalia simulação em pacientes com fraqueza dos membros inferiores. O teste de Kerning avalia irritação meníngea.
",,False
0a25ecb2-990e-483b-8af1-628896c4fc9b,TARO 2022,Cirurgia do Quadril,Fraturas Transtrocanterianas,A fratura transtrocanteriana do fêmur está mais comumente associada à fratura do,Acetábulo ipsilateral.,Rádio distal ipsilateral.,Tornozelo contralateral.,Umero proximal contralateral.,B,Rádio distal ipsilateral.,ROCKWOOD'S,"Uma fratura de quadril trocantérica é geralmente uma lesão isolada. Para cerca de 4% dos pacientes, uma fratura adicional estará presente. As fraturas mais comumente associadas são uma fratura do rádio distal ipsilateral (2%) ou uma fratura do úmero proximal ipsilateral (1%).",,False
3d72899c-e60b-4d8d-a7cc-6476842935ea,TARO 2021,Cirurgia do Quadril,Fraturas do acetábulo,"Na fratura do acetábulo, a artroplastia total de quadril imediata está indicada para indivíduos idosos com fratura",da coluna anterior.,diafisária associada.,do colo do fêmur associada.,da dupla coluna com congruência secundária.,C,do colo do fêmur associada.,ROCKWOOD'S,A ATQ aguda pode ser muito útil em pacientes idosos que têm impactação articular severa e uma lesão da cabeça femoral. (A fratura do colo do fêmur é a principal lesão da cabeça femoral associada).,https://i.imgur.com/tOvtugv.png,False
c3ed03fb-482c-46d8-83b2-ad6d0df298ce,TEOT 2023,Ortopedia Pediátrica,Artrite reumatoide,"Na forma poliarticular da artrite idiopática juvenil, crianças com fator reumatoide positivo apresentam mais frequentemente acometimento",simétrico de grandes articulações.,simétrico de pequenas articulações.,assimétrico de grandes articulações.,assimétrico de pequenas articulações.,B,simétrico de pequenas articulações.,LOVELL'S,"Gabarito correto: B. A forma poliarticular da artrite idiopática juvenil (AIJ) com fator reumatoide positivo se assemelha à artrite reumatoide do adulto, com acometimento simétrico, principalmente de pequenas articulações das mãos e punhos.  A AIJ poliarticular sem fator reumatoide também pode afetar articulações maiores, como joelhos, tornozelos e cotovelos, mas o padrão simétrico e o envolvimento preferencial de pequenas articulações são características marcantes da AIJ poliarticular com fator reumatoide positivo, diferenciando-a das demais variantes. As alternativas “C” e “D”, que descrevem acometimento assimétrico, são mais características da AIJ oligoarticular. A alternativa “A”, apesar de mencionar acometimento simétrico,  é menos frequente em pacientes com fator reumatoide positivo, que tendem a apresentar envolvimento predominante das pequenas articulações.
",,False
e3ebfc3d-cd62-4d25-a4c8-15d57cbddd67,TARO 2025,Ortopedia Pediátrica,Síndrome de Klippel-Feil,"Uma forma de torcicolo congênito indolor que, geralmente, está associada a anomalias ósseas na coluna cervical está relacionada à",síndrome de GRISEL.,deformidade de ALFREDEL.,síndrome de KLIPPEL-FEIL.,deformidade de SPRENGEL.,C,síndrome de KLIPPEL-FEIL.,TACHDIJAN'S,"A resposta correta é a letra C. A síndrome de Klippel-Feil é uma forma de torcicolo congênito indolor que é associada a anomalias ósseas e falha de segmentação da coluna cervical. A síndrome de Grisel não é um torcicolo congênito, é adquirida e ocorre por uma subluxação rotatória de C1 sobre C2, geralmente após episódio de IVAS. A deformidade de Sprengel é uma alteração da escápula, que se mostra hipoplásica e alada, não tendo relação com torcicolo.",,False
